Timestamp	Sensor	Voltage	Amperage	Wattage	MaxVolts	MinVolts	MaxAmps	MinAmps
2012/06/01 06:52:29	1	122.221296296	1.39623655914	170.606886367	124.888888889	118.888888889	1.70967741935	1.05734767025
2012/06/01 06:54:31	1	122.835185185	1.38321385902	169.859972786	125.166666667	119.555555556	1.6917562724	1.12186379928
2012/06/01 06:56:33	1	122.667592593	1.386260454	169.975962432	126.166666667	118.888888889	1.65591397849	1.12544802867
2012/06/01 06:58:35	1	122.889814815	1.38859020311	170.556713793	125.888888889	119.333333333	1.72043010753	1.0752688172
2012/06/01 07:00:38	1	122.649074074	1.37825567503	169.047474446	125.944444444	118.333333333	1.71684587814	1.08960573477
2012/06/01 07:02:40	1	122.571296296	1.39522102748	171.041444312	125.333333333	118.944444444	1.73476702509	1.14336917563
2012/06/01 07:04:42	1	122.819444444	1.37741935484	169.137660958	126.111111111	119.555555556	1.72043010753	1.12186379928
2012/06/01 07:06:44	1	122.800925926	1.39408602151	171.19526749	125.944444444	119.666666667	1.70967741935	1.1146953405
2012/06/01 07:08:46	1	122.925	1.37502986858	168.993163414	125.722222222	119.388888889	1.70250896057	1.02150537634
2012/06/01 07:10:48	1	122.197222222	1.39324970131	170.210785875	125.277777778	119.055555556	1.74193548387	1.06451612903
2012/06/01 07:12:51	1	122.388888889	1.38100358423	168.987558078	125.222222222	119.333333333	1.68100358423	1.10752688172
2012/06/01 07:14:53	1	122.777777778	1.39115890084	170.794577194	126.0	119.222222222	1.74193548387	1.10035842294
2012/06/01 07:16:55	1	122.762962963	1.40448028674	172.362196336	126.055555556	119.5	1.70967741935	1.11827956989
2012/06/01 07:18:57	1	122.577777778	1.39271206691	170.661957387	125.611111111	119.444444444	1.67741935484	1.12186379928
2012/06/01 07:20:59	1	122.684259259	1.40238948626	172.016308244	126.611111111	119.666666667	1.73835125448	1.08960573477
2012/06/01 07:23:02	1	122.632407407	1.51051373955	185.259318996	125.5	119.166666667	2.05734767025	1.16129032258
2012/06/01 07:25:04	1	122.6	1.71594982079	210.316424399	125.722222222	118.166666667	2.05017921147	1.36917562724
2012/06/01 07:27:06	1	123.063888889	1.679390681	206.651450285	125.722222222	119.0	2.05734767025	1.36200716846
2012/06/01 07:29:08	1	123.12037037	1.6866786141	207.63682132	125.555555556	118.666666667	1.94982078853	1.3835125448
2012/06/01 07:31:10	1	122.796296296	1.68112305854	206.397600558	126.277777778	119.444444444	2.03584229391	1.36559139785
2012/06/01 07:33:12	1	123.05462963	1.67885304659	206.544185583	125.833333333	118.388888889	2.0394265233	1.37634408602
2012/06/01 07:35:15	1	122.890740741	1.69062126643	207.786900969	125.722222222	119.555555556	2.05017921147	1.33333333333
2012/06/01 07:37:17	1	123.086111111	1.68685782557	207.603803266	126.277777778	119.888888889	2.01075268817	1.38709677419
2012/06/01 07:39:19	1	122.72037037	1.70854241338	209.639718572	125.277777778	118.5	2.08602150538	1.38709677419
2012/06/01 07:41:21	1	123.133333333	1.66027479092	204.440309306	126.444444444	119.5	2.1541218638	1.36917562724
2012/06/01 07:43:25	1	122.994444444	1.76995221027	217.581398513	126.222222222	120.166666667	2.23297491039	1.39426523297
2012/06/01 07:45:28	1	122.618518519	1.58721624851	194.541377937	125.944444444	118.333333333	1.98207885305	1.21505376344
2012/06/01 07:47:30	1	122.660185185	1.66481481481	204.183167397	125.444444444	118.777777778	2.13978494624	1.25806451613
2012/06/01 07:49:36	1	122.437962963	1.6462962963	201.455993628	126.444444444	118.388888889	2.11111111111	1.12186379928
2012/06/01 07:51:53	1	122.780555556	1.75651135006	215.638105668	126.222222222	117.888888889	2.23655913978	1.36559139785
2012/06/01 07:53:57	1	122.563888889	1.68799283154	206.757639719	126.222222222	119.0	2.12186379928	1.32616487455
